"Module_RTclust","mz","time","TestSignal_plasma_09202017_50RP_014_NEG_matrix_1","TestSignal_plasma_09202017_50RP_015_NEG_matrix_2","TestSignal_plasma_09202017_50RP_016_NEG_matrix_3","TestSignal_plasma_09202017_50RP_017_NEG_NIST_1","TestSignal_plasma_09202017_50RP_018_NEG_NIST_2","TestSignal_plasma_09202017_50RP_019_NEG_NIST_3"
"16_3",814.54002,646.9,1069.5,1346.7,712.4,193919,200289.7,198422.2
"16_3",829.50958,646.9,1081.8,892.6,610.3,5254.9,4901.8,4613.3
"16_3",830.52342,646.9,849.8,664.6,502,4552.5,5039.1,4939.5
"16_3",861.51947,646.9,1291.5,707.3,830.9,14512.2,13663.2,14105.9
"16_3",875.50703,646.9,620.5,859.6,589,16882.4,18394.9,15211.6
"16_3",876.51083,646.9,991.3,1478.8,683.7,8824.9,8441.1,8284.7
"16_3",881.52407,646.9,1597.1,965.3,1281.5,172432.2,177976,175243
"16_3",882.52731,646.9,1220.3,1338.7,1439.5,83327,83295.7,84637
"16_3",890.47707,646.9,812.8,931.9,592.3,10177.3,8922.8,8520
"16_3",891.47969,646.9,976.3,781,535.3,12015.2,13018.9,12018.9
"16_3",893.48116,646.9,774.9,406.4,754.9,6692.3,6570.6,7004.8
"16_3",929.50624,646.9,834.8,472.2,839.4,10387.3,9762.5,7352
"16_3",939.48245,646.9,1380,949.3,667.7,8142.9,7529.5,6264.7
"16_3",943.49383,646.9,1474.6,1907.2,987.3,14576.6,14196.2,15928.7
"16_3",944.49768,646.9,1291.2,1155.2,934.1,7394.1,7702,8101.4
"16_3",949.51128,646.9,1022.2,1596.4,1109.5,83609.4,83481.8,82219
"16_3",950.51479,646.9,1932.1,796.8,1379.3,38935.5,42252.8,41990.7
"16_3",958.46458,646.9,2065.3,2639.1,2105.7,8245.8,7846.5,6885.4
"16_3",959.46751,646.9,1007.9,1042.9,463.1,9021,8732,9209.3
"16_3",1011.48135,646.9,1514.7,1429.2,1211.3,11040.3,12252,12521.7
"16_3",1017.49853,646.9,1305.4,1088.5,1645,43040.5,46295.7,43890.9
"16_3",1018.5014,646.9,814.9,597.6,872.3,22539.4,22166.7,21676.3
"16_3",1026.45093,646.9,2365.5,1431.6,2234.9,4753.7,5254.9,4814.1
"16_3",1027.45494,646.9,1163.8,490.8,433.2,6718.7,6830.8,6955.4
"16_3",1079.46735,646.9,1896,853.3,1210.3,8221.9,8428.5,8403.1
"16_3",1085.48514,646.9,1577.6,990.7,1472.5,23542.1,23621.6,23215
"16_3",997.49474,647.5,1075.7,1732.1,945.7,5698,6125.1,6382.9
"16_3",1086.48784,647.5,974.5,1809.1,1126,12206,13553.2,12122.1
"16_3",776.49856,648.7,898.1,692.7,920,7236.3,7249.9,8377.8
"16_3",722.55243,649.9,534.8,702.8,971.9,31592.5,36022,33331.9
"16_3",904.59933,649.9,880.2,461.6,602,43134.1,43775.8,42231.6
"16_3",905.60296,649.9,886.4,631,952,24010.6,24346.9,22909.8
"16_3",972.58602,650.5,1296.1,1129.8,927.9,7919.3,6990.2,5869.7
"16_3",433.36761,651.1,395.8,159.4,320.4,20710.9,21187.1,22884.9
"16_3",749.51655,651.1,775.5,793.6,948.6,57772.2,54922.5,56244.9
"16_3",748.51342,651.7,920,1109.2,931.5,135358.5,135962.5,127126.9
"16_3",733.54977,652.3,2529,1025.1,1360.2,1233101.4,1252406.3,1237658.7
"16_3",734.55304,652.3,608.9,340.3,369.3,553666.5,552788.7,540525.1
"16_3",849.51875,652.3,1123.7,640.9,623.3,4763.7,5680.9,4108.8
"16_3",425.39918,652.9,885.8,978.1,481.8,20328,19911.7,18543.7
"16_3",426.40223,652.9,525.9,295.5,232.6,5699.5,6669,6098.6
"16_3",673.52778,652.9,472.4,434.4,247.5,5224.9,5607.3,5061.4
"16_3",723.52166,652.9,303.6,703.3,494.1,29871.5,26553.8,27532.9
"16_3",725.52039,652.9,1297.1,1199.1,626.1,11583.6,9545.9,12357.2
"16_3",726.52147,652.9,513.7,951.1,401.1,4186.2,4445.5,4858.7
"16_3",735.55506,652.9,162.7,0,67.9,139242.6,138060.1,139268.2
"16_3",736.55622,652.9,72.5,100.4,103.8,23457.4,25749.4,26455.7
"16_3",802.54107,652.9,715.9,1422.9,774.1,60056.4,57428.7,60679.8
"16_3",863.50679,652.9,669,311.3,615.8,4997.6,5989.3,6637.8
"16_3",870.52815,652.9,1357.3,1071.9,1224.9,26378.5,26173.8,25409
"16_3",937.51153,652.9,899.5,856.3,631.3,29776.2,29333.9,30953.2
"16_3",938.51471,652.9,1218,771.9,844.9,14066.9,15072.5,14024.6
"16_3",1005.49841,652.9,1130.1,1148.2,778.8,17115.8,16408.6,16380
"16_3",1006.50163,652.9,797.4,1073.5,582.6,8174.7,8233.9,8538
"16_3",1073.48617,652.9,971.3,976.8,574.2,11285.9,10801.5,8324.5
"16_3",1074.48629,652.9,668.3,800.6,476.6,4662.9,5112.4,4710.8
"16_3",638.47602,653.6,160.5,269.5,536.8,27347,30500.6,26614.4
"16_3",639.4786,653.6,522,199.9,233.1,9200.9,10398.8,11100.1
"16_3",765.57455,653.6,256.7,512,449.9,52641.9,56987.1,60019.6
"16_3",766.57881,653.6,291.7,233.6,212.4,23165.6,24516,23561.7
"16_3",767.58118,653.6,117.1,0,70.8,5868.9,4785.3,5828.9
"16_3",505.42466,654.2,1321.2,1207.9,735.8,73377,81354.8,76491.9
"16_3",657.49708,654.2,1192.9,776.7,622,10205,10597.5,10848.3
"16_3",688.45499,654.2,758.1,515.4,544.7,9100,9253,10915.1
"16_3",704.44993,654.2,1789.2,1501.6,1417.8,15947,17606.1,15853.7
"16_3",758.54261,654.2,1301.4,994.5,1315.2,5456.8,6678,7331.2
"16_3",901.54535,654.2,2713.6,1983.9,1552.9,5264.6,5688,7859.2
"16_3",734.46162,654.8,1496.6,1527.4,1407.2,9829.4,10721.2,9968
"16_3",664.4911,655.4,254.1,370,437.4,5960,7844.3,7216.1
"16_3",763.5592,655.4,458.1,352.2,71.7,81349.4,90803.6,139065.9
"16_3",831.54641,655.4,1676.8,1692.1,1226.2,9837.9,10469.9,8961.3
"16_3",892.59691,655.4,324.5,194.1,611.4,6927.1,5887.9,5335.5
"16_3",818.55428,656,2088.3,1578,1722.8,88716.9,88093.2,86545.5
"16_3",618.47544,656.6,2757.3,2088.8,2146.5,2964.1,2840.1,2495.9
"16_3",819.55862,656.6,718.6,459.7,451.8,44398.7,42778.7,44297.3
"16_3",976.52927,656.6,1570.6,2085.8,1971.3,6034.7,4182.9,6824.3
"16_3",518.42791,657.2,446,874.1,1022,4597.1,5231.3,5640.1
"16_3",553.42407,657.2,1580.1,1139,1601.1,11696.1,25966,22864.1
"16_3",716.53092,657.8,1018.1,1161.6,711.9,5608.2,5579.8,6676.9
"16_3",839.55238,657.8,905.9,1104,506,41771,48412,42160.7
"16_3",840.55489,657.8,1861,2361.2,1702.7,22167.4,22634.1,23564.6
"16_3",1069.67076,657.8,2496.1,2233,2250.7,18116.1,18837.5,17302.1
"16_3",551.46673,658.4,0,398.3,521.1,42461.1,33946.7,36632.6
"16_3",771.56523,658.4,16085,14311.8,13132.6,363494,365400.6,362913.8
"16_3",772.56847,658.4,9670.4,7658.2,7931.2,179581.2,183082.9,179281.1
"16_3",907.5393,658.4,2522.3,1938.2,1189.8,20600.6,22272.2,23792.2
"16_3",1068.66711,658.4,2926.1,3295.9,2933.7,29271,28415.8,29111.4
"16_3",1070.67367,658.4,2487.4,1813.3,1698.5,6356.1,8365,7205.1
"16_3",664.41907,659,2225.4,2297.1,2336.5,23842.1,12164.8,19654.1
"16_3",694.42967,659,3271.9,2254,2835.9,18948.3,18779.5,19279.8
"16_3",806.55361,659,794.3,192.1,314.3,4619.2,4559.8,4576.3
"16_3",822.52827,659,1398.3,1532.9,1089.3,103424.9,106183.6,102526.5
"16_3",823.53173,659,1460.3,846,1585.9,53436.7,52116.3,50953.3
"16_3",890.51499,659,837,839.8,965.4,11658.1,12249.7,11958.8
"16_3",891.5184,659,1359.5,1485.1,1221.6,6223.1,5633.9,4873.1
"16_3",908.54046,659,2858.1,2572,2685.9,11051.3,12837,10594.6
"16_3",381.33626,659.6,947.5,582.5,228.2,9324.7,10503.4,9389.1
"16_3",912.50941,659.6,944.2,1050.3,941.4,6269,5949.2,5755.7
"16_3",1046.47719,659.6,567.7,427.4,447.9,10727.9,11469.4,11893.1
"16_3",764.50084,660.2,496.6,518,307.5,19949.6,19839.7,19066.6
"16_3",765.50409,660.2,374.9,943.1,1009.4,9701,8504.4,9451.1
"16_3",766.49953,660.2,951.8,806.3,459.3,6773.1,8542.4,7389.6
"16_3",774.52874,660.2,1523.6,1131.9,1103,925244.3,913350.1,904679.4
"16_3",775.53187,660.2,1571.6,1567,1819.8,412108.5,420259.8,412559.8
"16_3",786.52855,660.2,1727.4,1473.4,1148.4,15041.8,16801.9,14837.5
"16_3",810.52852,660.2,920.5,662.6,1038.4,13631.3,15782.3,15929.6
"16_3",842.5171,660.2,1270.8,1063.7,815.1,85435.7,86694.2,88415.1
"16_3",843.52033,660.2,864.8,1096.8,686,43863.7,41183.4,42032.8
"16_3",844.52367,660.2,895,1358.4,517,12134.7,12427.5,11974
"16_3",910.50409,660.2,442.2,649.4,542.6,38134.4,37084.6,37398.7
"16_3",911.50627,660.2,292.1,548.6,325.3,17537.6,16743,20128.2
"16_3",978.49067,660.2,465.1,608.3,692.8,21749,19580.6,19157.1
"16_3",979.49483,660.2,1186.2,1176.2,1252.2,11155.7,10435.8,10180.5
"16_3",555.44085,660.8,789.5,748.7,934,115934,126883.7,116965.6
"16_3",767.49957,660.8,799.7,781.7,496.9,3891.1,2113.9,3364.2
"16_3",794.5092,660.8,1357.1,1066.4,1264.1,30326.8,34057.9,31709.6
"16_3",795.51222,660.8,2054.2,1108.5,1579.1,14770.2,14636.7,13711.4
"16_3",796.51402,660.8,1378.1,836.4,711,10164.2,11224,10742.1
"16_3",1040.46156,660.8,1513,1615.8,784.7,2693.4,4197.4,4471
"16_3",1070.47771,660.8,841.8,1249.9,900.9,3449.4,3667.5,3694.8
"16_3",759.56491,661.4,259.1,233,443.1,103469.7,107004.5,102372.5
"16_3",760.56812,661.4,427,185.6,82.5,51190.5,50586.3,53743.5
"16_3",798.52848,661.4,1291,1611,1778.7,339452,346461.4,339981.4
"16_3",799.53177,661.4,1552.5,1213.3,887.4,166694.2,170040.4,165917.1
"16_3",866.51596,661.4,923,1045.1,894.2,29534.8,28833,31554.3
"16_3",867.51916,661.4,340,648.3,1097.8,17298.6,20148.7,17744.6
"16_3",872.54538,661.4,2263.3,1534.4,1234,7857.7,8774,7623.6
"16_3",1002.49017,661.4,2020.2,2002.3,2244.8,8385.9,8768.3,7672.8
"16_3",934.50265,662,1388,1328.2,982.7,18797,20365.5,20371.1
"16_3",935.5057,662,1223.4,900.7,847.1,12244.6,11912.1,11049.6
"16_3",848.54388,663.9,1744.5,2263.6,1942.7,154397.8,156439.7,150109.1
"16_3",849.54746,663.9,1983.9,1786.5,2132.7,82547,87257.4,81459.6
"16_3",807.52337,664.5,831.6,857,737.5,3583,4238.1,3974.5
"16_3",447.37902,665.1,577.3,496.6,628.9,8987.9,15497.9,11962.8
"16_3",446.37571,665.7,290.9,245.6,71.4,34280.3,35531.1,32684
"16_3",893.49676,665.7,746.7,127.9,420,10027,9606.7,9911.7
"16_3",1019.51394,665.7,2235.3,1393.6,1013,25494.4,30749.3,22958.2
"16_3",642.48572,666.3,213.4,311.2,174.9,6740.3,7098.5,6175.3
"16_3",741.54012,666.3,713.3,1514.6,560.5,6038.9,4877.4,4679
"16_3",751.57608,666.3,118,138.6,199,32647.1,31464.4,29763.8
"16_3",821.60072,666.3,233.1,309.5,256,7314.6,6378,6877.7
"16_3",883.53959,666.3,4782.2,3161.3,2221.8,192723,192357.6,183743.4
"16_3",884.54303,666.3,2388.4,1380.4,1006.8,86139.9,85008.1,88538.3
"16_3",896.49981,666.3,839.3,978.7,421,5595,4784.5,5459.2
"16_3",915.59799,666.3,1526.9,1519.5,1487.7,22604.1,21933.8,22438.4
"16_3",916.60142,666.3,1154.1,834,734.8,14778,13953,12809.9
"16_3",917.60368,666.3,304.6,1074.8,682,6100,5569.2,5527
"16_3",945.50926,666.3,776.6,792.1,820.9,12653.8,15661.9,12550.7
"16_3",946.51228,666.3,864,1217.7,965.8,5747.2,5701.8,7744.6
"16_3",951.5271,666.3,1716.2,859.4,1075,64201,65037.2,61539.1
"16_3",952.53003,666.3,1656.2,676.7,1501.3,30343.6,31028.1,28673.7
"16_3",961.60356,666.3,503.1,634.9,881.7,7243.8,6419.9,6796.9
"16_3",643.48972,666.9,230,0,262.9,2505.3,2822.6,3405.9
"16_3",687.54366,666.9,674,779.8,411,40815.8,44005.2,43722.6
"16_3",688.54758,666.9,665.9,689.1,561.7,18593.3,20491,17441
"16_3",689.54989,666.9,459.4,444.6,635,5616.9,5042.4,5899.6
"16_3",737.53635,666.9,1326.6,980.9,1047,161016.3,168029,160509.4
"16_3",738.53935,666.9,1834.2,1250.7,1041.6,70726.2,75064.9,72004.3
"16_3",739.53595,666.9,1837.3,1007.6,908.7,61958.4,66113.3,62410.4
"16_3",740.53675,666.9,936.5,537.4,110.4,24590.9,24107.4,23049
"16_3",747.56545,666.9,34245.9,10672.9,6769.2,11943070.7,12154378.8,11860560.9
"16_3",748.56917,666.9,16030.8,4338.1,2919,5208892.8,5330153.8,5187965.1
"16_3",749.57193,666.9,4306.8,1092.4,391.5,1351723.5,1388013.8,1339268
"16_3",750.57347,666.9,1082.9,227.3,163.1,231261.9,224049.5,230861.7
"16_3",806.52805,666.9,2474.7,3095.3,3326,11485.4,10454.6,9159.9
"16_3",815.55257,666.9,4294.1,840.5,656.4,688276.1,704585.8,682079.2
"16_3",816.55583,666.9,1958.6,250.7,463.2,298346.5,301748.3,298265.6
"16_3",817.55841,666.9,1740.2,551.6,85.9,87556.2,94138.7,84251.5
"16_3",863.53493,666.9,1067.3,802.5,1140.3,16234.2,16697.2,15821.9
"16_3",873.51157,666.9,802.1,1047.7,613.5,9291.3,11473,8578.3
"16_3",877.52298,666.9,1396.2,1482.8,941.6,23409.2,22183.6,22322.9
"16_3",895.49691,666.9,1412.3,938.2,698.9,10221.8,10494.9,8683.8
"16_3",931.52217,666.9,1667.1,1554.7,1404.9,9328.9,10400.3,8793.1
"16_3",223.02817,667.5,22022.3,24420,21021.6,24774.7,35350.1,33379
"16_3",313.07761,667.5,8810.1,9014.3,8032.5,12743.7,15726.1,18409.2
"16_3",797.57977,667.5,367.2,267.9,781.9,14406.7,16645.5,16539.7
"16_3",879.21378,667.5,3793,4249.1,4695,7057.3,9065.4,10456.4
"16_3",877.21459,668.1,5557,6129.4,5870.1,10653.5,13377.2,14155.4
"16_3",878.21595,668.1,4165,4342.5,3531,8455.2,10945.8,12160.5
"16_3",880.21381,668.1,3187.4,2625.7,3338.4,4214.6,4168.4,5136.7
"16_3",906.61507,669.3,1261.8,437,820.8,101044.4,100089.5,98828.2
"16_3",907.61828,669.3,566.3,758,669.7,52678.2,53182.8,51862.2
"16_3",908.62155,669.3,486.1,193.4,860.3,18350.3,17475.2,16554
"16_3",909.62243,669.3,349.7,436.2,0,3727.5,4273.5,4250.4
"16_3",974.60229,669.9,1074.2,910.8,843.1,8292.9,8519.2,7754.5
"16_3",975.60552,669.9,1317.2,929.7,351.1,4765.3,5492.5,4627.1
"16_3",819.52074,670.5,390.9,329.6,413.1,7915.5,8724.1,8881.5
"16_3",730.54599,671.1,353.5,577.6,166.4,2064.2,2440.4,2434.5
"16_3",750.52897,671.1,2231.3,1261.3,1484.9,278547.1,282374.2,267768.6
"16_3",751.53223,671.1,1743,742.5,789.3,120661.7,120568.1,115336.9
"16_3",752.53488,671.1,1519.5,605.1,738.4,32199.2,32713.7,30160.7
"16_3",753.53778,671.1,961.7,1202.2,1023.2,7147.4,6486.3,5780.4
"16_3",778.51486,671.1,807,445.3,719.6,13526.2,14904.9,13343.8
"16_3",779.51987,671.1,669.9,525,468.2,6288.6,6705.3,7257.7
"16_3",800.54437,671.1,5685.6,2438,2507.5,2051204.1,2080144.6,1997456.6
"16_3",801.54761,671.1,3268.7,1258.1,1214.6,963491.8,977949.7,954001.4
"16_3",818.51924,671.1,745.3,325.7,423.5,19508.3,19809.4,21549.7
"16_3",780.51621,671.7,1204.5,794.5,905.3,5103,3007.7,3277.3
"16_3",807.50292,671.7,2309,909,1260.9,78406,82110.2,75255.6
"16_3",808.50605,671.7,832.8,1120.9,343.3,38115.7,38933.4,35001.7
"16_3",809.5084,671.7,550,831.5,501.3,10096.2,11225.7,11113.4
"16_3",868.53156,671.7,1974.1,1365,1883.7,151990.1,146265.2,145820.3
"16_3",869.53494,671.7,1009.8,1292.9,1240.4,72292.7,72174.8,73681.6
"16_3",936.51837,671.7,1307.2,1689.6,1175.2,46142.3,45533.5,40150.2
"16_3",1072.49152,672.3,922.2,975.2,1123.9,4696.3,5452.2,5396.9
"16_3",820.56995,673,542.6,549.8,555.6,39068.9,38407.7,48372.2
"16_3",824.5445,673,4479.9,1880.2,2012.5,1704216.8,1733279.2,1698358
"16_3",825.54759,673,2388.7,1837.9,1775.4,858535.6,862220.5,858950.4
"16_3",837.54738,673,1717.1,1335.1,1566.5,19135.6,18142.9,16952.4
"16_3",892.53086,673,1237,1097.8,1765.1,132118.8,132850.6,127702.1
"16_3",893.53407,673,1555.5,1269.6,1551.6,66739.3,67449.8,67161.8
"16_3",960.51877,673,1226.5,1542.4,1739.3,39627.3,42079.5,37240.7
"16_3",961.52191,673,3040.7,2741.1,1688.2,23374.3,20033.1,23026
"16_3",1096.49195,673,605.4,325.7,537.9,4621.9,4651.6,7472.3
"16_3",659.5127,673.6,354.8,520.8,414.8,19025.9,33848,19671.7
"16_3",660.51612,673.6,579.1,72.1,160.4,8017.5,9093,8334.8
"16_3",788.54395,673.6,2633.9,1494.9,1085.4,265324,266351.8,270055.9
"16_3",789.54761,673.6,1787.4,898.9,1774,129416.7,134995.4,135187.3
"16_3",856.53157,673.6,1451.4,813.7,1024,21159.8,22175.3,24605.1
"16_3",924.51731,673.6,593.5,430.4,641.9,5965.2,6565.6,6694.5
"16_3",773.58104,674.8,7143.2,6029.4,4890.6,1009425.7,1046862.6,1012712.8
"16_3",774.58424,674.8,3138.8,1790.5,870.5,472487.1,486224.2,471885.4
"16_3",812.54398,674.8,720.8,934.4,965.6,100762.8,101699.1,103119.9
"16_3",813.54743,674.8,2134.9,1543.1,1572,50392.7,48756.5,47591.1
"16_3",875.56295,674.8,1265.7,821.7,463.9,51112.2,51720.1,48873.7
"16_3",713.55873,675.4,80,0,182.1,4333.3,3629.9,4155.1
"16_3",841.56779,675.4,1029.1,624.6,274.7,89904.5,98887.8,90458.5
"16_3",842.5706,675.4,655.2,1067.4,915.4,47412.1,44318.7,47489.7
"16_3",874.55993,675.4,1761.8,747.5,901.8,93891,97577,91099
"16_3",880.53151,675.4,957.5,798.2,1250.4,9304.9,8322.1,9078.8
"16_3",977.54168,675.4,1479.2,1109.2,621.9,8684.1,7935,9512.5
"16_3",751.58585,676.6,0,258,169.9,21996.2,19642.5,19714.8
"16_3",752.58834,676.6,0,163.2,99,3684,3730.2,4309.4
"16_3",894.54636,676.6,2306.9,1494,775,304203.6,204368.9,193554
"16_3",816.5335,677.2,1476.1,477.3,726.8,35571.5,33525.5,36673.2
"16_3",895.5498,677.2,1888.8,838.4,1445.9,100127.7,98948.5,155775.9
"16_3",962.53329,677.2,3566.2,2138,1444.4,60449.8,63066.5,57786.7
"16_3",963.53706,677.2,2393.2,1052.8,1357,30930,29031.2,28388
"16_3",1030.52026,677.2,1548.3,1316.2,1470.9,19874.6,21075.1,21207.5
"16_3",776.54438,677.8,4798.1,1621.4,1314.4,1099423.3,1120596.3,1078463.9
"16_3",777.5475,677.8,2047.4,2114.8,1479.3,481536.1,484674.5,481717.8
"16_3",779.55309,677.8,561.1,270.5,162.1,24770.3,26293.2,24838.9
"16_3",761.5801,678.4,769.2,302.7,741.5,89694.5,90786.5,92455.5
"16_3",762.58319,678.4,917,72.7,84.3,42736.7,41659.3,43973.8
"16_3",766.51911,678.4,688.2,778.6,278,20167.9,20558.5,20776.9
"16_3",844.53193,678.4,1082.7,454.8,999.7,119102.9,125419.5,123206.9
"16_3",845.53513,678.4,992.2,755.7,871.9,59998.3,60693.3,57597.6
"16_3",906.50194,678.4,676.1,906.3,558.8,3308.2,3831.2,4150.2
"16_3",1031.52633,678.4,2057.3,2134,1475.6,10933.2,11636.3,11616.3
"16_3",580.44214,679,525.3,689.3,795.7,21003.8,19960.8,21082.6
"16_3",712.49155,679,779.7,825.7,1052.8,9017.2,10861.3,9483.4
"16_3",738.50619,679,1176.7,1232,552.5,23769,26267,23635.5
"16_3",739.51071,679,552.6,785.5,541.5,12421.3,10844.2,11013.2
"16_3",767.52102,679,731.9,614.7,601.6,10618,8078.7,9194.5
"16_3",846.53863,679,665.4,883.5,567.4,18313.2,18293.8,17067.3
"16_3",912.51885,679,474.3,508.7,830.7,35579.4,40625.1,36456.4
"16_3",913.52199,679,951.4,459.6,793.4,18362,18350.9,18302.6
"16_3",914.52534,679,1219.6,715.8,1270.7,6127,7091.8,6346.4
"16_3",1048.49434,679,556.5,598.9,1097.6,7507.4,7334.5,6188
"16_3",522.32463,679.6,679.6,892.4,894.4,2819.5,2867.5,3031.1
"16_3",579.43869,679.6,574,951.6,1065.1,44893.4,46793.9,45238.2
"16_3",591.32673,679.6,1042.7,652,808.8,1708.9,1440.6,1913.6
"16_3",647.42914,679.6,364.2,798.8,1408.4,10426.8,12221.3,7757.2
"16_3",656.38393,679.6,429.1,417.8,297.1,1711.3,2075.9,2433.7
"16_3",887.67109,679.6,1492.6,1296.9,2196.8,22197.6,20755.5,20032.1
"16_3",980.50888,679.6,4101.3,3858.6,2630.1,15804.8,16199.6,16716.7
"16_3",1013.7738,679.6,1138,1138.8,1504.6,1581.5,1745.9,1745
"16_3",1049.4991,679.6,901.2,245,382.9,4274.8,3532.7,3373.3
"16_3",323.21994,680.2,7042.2,6729.1,5792.2,25679.6,24160.7,20667.3
"16_3",351.25105,680.2,8555.3,8404.7,6646.1,30855.6,29663.3,28716.3
"16_3",475.35992,680.2,252.6,91.6,95.2,16546.3,17333.5,14726.8
"16_3",476.3625,680.2,0,78.6,238.3,4197.3,5410.8,5733
"16_3",519.32647,680.2,379,468,488.3,9532.2,8506.9,9471.5
"16_3",521.32267,680.2,1564,1427.4,2099.5,10048,9894,11473.1
"16_3",547.32142,680.2,388.9,726,666.2,98393.9,95641.6,94347.8
"16_3",548.32457,680.2,473.7,347.8,462.3,30899.9,33088.6,29435.1
"16_3",549.32722,680.2,457.8,450.3,485.3,6841.5,6412.4,6455.8
"16_3",560.22799,680.2,375.6,228.6,443,3532.3,5798.6,4088.4
"16_3",561.22755,680.2,367.2,0,306.5,5618,6049.7,4471.7
"16_3",562.22838,680.2,71.6,72.1,286.4,3869.3,4443.2,4895.1
"16_3",563.22653,680.2,357.5,278,768.2,6569.4,6215.3,7444.3
"16_3",576.27499,680.2,95.8,572,153.7,5348.3,5459.9,4864.3
"16_3",581.45322,680.2,1266.2,1483.2,1110.5,21021.4,23758.3,22759.8
"16_3",597.30382,680.2,595.9,502.2,708.1,23724.3,20828.3,21160.1
"16_3",598.30707,680.2,408.8,749.5,455.8,8400.1,8846.5,9681.7
"16_3",673.42557,680.2,1003.6,1247.8,1635.4,26322.6,24146.8,26568.7
"16_3",674.42848,680.2,1312.9,1569,1532.8,11664.2,13771.2,10939.8
"16_3",888.67422,680.2,2088.6,1656.5,1018.1,13192.8,12716.6,14227.3
"16_3",889.67586,680.2,325.7,1115.4,1008.6,4796,4319.1,4590.4
"16_3",986.53404,680.2,3879.8,2579.5,2490.4,30434.4,29891.4,28838
"16_3",987.53684,680.2,4083.9,3482.9,3098.1,16669.6,17197.1,16344.2
"16_3",1054.52068,680.2,1708.1,1256,807.8,10168.3,9898.1,9589
"16_3",520.32855,680.8,1896.2,869.7,2023.7,4297.7,3898.3,3989.7
"16_3",559.47138,680.8,363.3,551.4,1124.2,196444.9,203979.9,196399.7
"16_3",675.44041,680.8,972.3,1013,1581.3,13779.1,14414.9,14825.8
"16_3",918.54692,680.8,2919.4,2135.4,1051.2,120436.2,121068.4,122523.8
"16_3",919.55024,680.8,3563.3,2124.9,2776.9,62268.2,63932.7,64241
"16_3",609.50878,681.4,410,395.4,405.2,8115.5,8684.5,10849.8
"16_3",814.55916,681.4,1247.6,194.4,407,57762.1,58886.1,61581.6
"16_3",901.50666,681.4,1853.4,1350.8,769.2,9485.5,10376.7,9246.3
"16_3",833.51794,682,4982.2,2383.7,2040.3,143566.5,144766.3,138141.3
"16_3",834.52116,682,3246.2,1421.5,1115.5,70383.5,71744.9,71746.8
"16_3",835.52425,682,2318.1,1706.5,1281.2,21146,21923.9,19282.2
"16_3",838.55965,682,839.1,164.1,519.5,26396.5,27582.5,24768.1
"16_3",734.53335,682.7,738.6,206.4,635.8,4375.6,4343.2,4193.2
"16_3",744.56223,682.7,585.6,646.3,670.5,53584.6,56605.4,55762.8
"16_3",799.59648,682.7,661.4,463.1,352.3,18222.8,18598.3,21582.7
"16_3",858.52152,683.3,2311.1,1157.3,682.3,58736.1,59729.6,60859.1
"16_3",800.59624,683.9,260.2,147,356.5,7981.6,9571.6,8764.2
"16_3",850.55993,683.9,15473.7,4762.3,3374.8,1693936.8,1719746.5,1656683.6
"16_3",851.5632,683.9,8293.3,2703.9,1568.9,913760.5,923313.6,897474.3
"16_3",857.51767,683.9,5357.3,1816.6,907.4,118227.3,127431.6,121518.3
"16_3",938.53437,684.5,10968.8,4306,3480.7,41939.2,44704.6,41069.2
"16_3",939.53747,684.5,6009.4,2339.2,1835.3,19441.4,22944.7,19593.1
"16_3",808.54886,685.1,2163.7,2065.6,643.5,16526.2,12360.1,14254.9
"16_3",809.55291,685.1,1331.3,2067.6,1661.3,6278,6515.6,6547.5
"16_3",792.53269,686.3,4639.4,2277.2,1429.2,73877.4,79633.9,76867.9
"16_3",870.547,686.3,21324.6,6503.6,3212.7,320189.6,322852.6,317607.8
"16_3",871.55026,686.3,10740.9,3739.4,2972,157384.6,155721.7,150525.3
"16_3",793.53482,686.9,3653.7,2659.3,1916.2,40158,41220,40939.6
"16_3",802.55999,686.9,121685.3,37930.5,21135.9,10384973.3,10498290.9,10393275.5
"16_3",803.56414,686.9,59316.2,18564.4,10150.1,4807176.5,4840310,4808656.9
"16_3",827.56358,688.1,29982.3,9800.7,6813,2154790.5,3080654.3,3091689.8
"16_3",802.55918,688.7,129677.9,40996.1,22616.4,10429300.2,10542834.8,10436606.6
"16_3",803.56288,688.7,62259.5,19859.3,10295.9,4824071.8,4860940.6,4824285.9
"16_3",826.56052,688.7,50363.5,16523.7,9054.3,4140609,5948950.3,4133605
"16_3",953.23245,688.7,3946.6,4175.6,3768.6,8245.6,10705.4,12868.9
"16_3",954.23214,688.7,3334.2,2955.1,3260.3,4740.3,7676.8,7827.5
"16_3",955.23056,688.7,2067,1914.8,1965.1,2772.4,4000.3,3737.3
"16_3",313.07789,689.3,13787.5,13086.2,13020.1,25548.6,34247.9,38052.7
"16_3",826.55956,689.3,54978.5,18254.6,9266.9,4249620.8,4344136.2,4291215.6
"16_3",951.23312,689.3,4800.7,3676.3,4928.4,11093.9,14599.6,17593.8
"16_3",952.23331,689.3,4254.8,5149,4995.6,10794.5,13663.8,14409.5
"16_3",825.61175,689.9,642.5,266.2,516.4,8847.2,8385.9,6514.6
"16_3",555.48056,690.5,225.5,121.9,79.2,3305.9,2932.9,3795.5
"16_3",554.47828,691.1,480.8,251.8,223.4,8751,9986.8,9733.1
